Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2025-10-18,Non-Conference,,Michigan Tech,/reports/team/Michigan-Tech/33,,Alaska,/reports/team/Alaska/4,,,,,Saturday,2025-10-18_Alaska_Michigan Tech
2025-10-18,Non-Conference,,Denver,/reports/team/Denver/20,,Lindenwood,/reports/team/Lindenwood/433,,,,,Saturday,2025-10-18_Lindenwood_Denver
2025-10-18,Non-Conference,,Niagara,/reports/team/Niagara/39,,Union,/reports/team/Union/54,,,,,Saturday,2025-10-18_Union_Niagara
2025-10-18,Exhibition,,US Under 18,,,Ferris State,/reports/team/Ferris-State/21,,,,,Saturday,2025-10-18_Ferris State_US Under-18
2025-10-18,Exhibition,,Harvard,/reports/team/Harvard/22,,Northeastern,/reports/team/Northeastern/41,,,,,Saturday,2025-10-18_Northeastern_Harvard
2025-10-18,Exhibition,,Simon Fraser,,,Lake Superior,/reports/team/Lake-Superior/24,,,,,Saturday,2025-10-18_Lake Superior_Simon Fraser
2025-10-18,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,,Mercyhurst,/reports/team/Mercyhurst/28,,,,,Saturday,2025-10-18_Mercyhurst_Holy Cross
2025-10-21,Non-Conference,,Quinnipiac,/reports/team/Quinnipiac/47,,Holy Cross,/reports/team/Holy-Cross/23,,,,,Tuesday,2025-10-21_Holy Cross_Quinnipiac
2025-10-23,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,,Michigan,/reports/team/Michigan/31,,,,,Thursday,2025-10-23_Michigan_Western Michigan
2025-10-24,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,,Army,/reports/team/Army/6,,,,,Friday,2025-10-24_Army_Holy Cross
2025-10-24,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,,Bentley,/reports/team/Bentley/8,,,,,Friday,2025-10-24_Bentley_Canisius
2025-10-24,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,,RIT,/reports/team/RIT/49,,,,,Friday,2025-10-24_RIT_Air Force
